774	0.903	0.461	0.905	0.046
775	0.634	0.128	0.506	0.433
776	0.543	0.399	0.73	0.056
777	0.639	0.213	0.954	0.704
778	0.687	0.682	0.287	0.452
779	0.715	0.034	0.773	0.757
780	0.914	0.66	0.411	0.819
781	0.549	0.453	0.834	0.055
782	0.936	0.598	0.285	0.667
783	0.759	0.306	0.867	0.713
784	0.558	0.4	0.692	0.845
785	0.231	0.559	0.886	0.005
786	0.835	0.918	0.977	0.246
787	0.683	0.794	0.19	0.517
788	0.076	0.453	0.447	0.36
789	0.1	0.119	0.426	0.967
790	0.435	0.524	0.232	0.127
791	0.084	0.358	0.928	0.97
792	0.245	0.805	0.281	0.223
793	0.018	0.906	0.845	0.208
794	0.695	0.284	0.876	0.142
795	0.995	0.242	0.763	0.421
796	0.596	0.856	0.733	0.828
797	0.102	0.912	0.341	0.03
798	0.704	0.276	0.687	0.985
799	0.738	0.003	0.404	0.583
800	0.826	0.278	0.495	0.702
801	0.139	0.697	0.661	0.902
802	0.87	0.498	0.974	0.602
803	0.957	0.704	0.238	0.298
804	0.119	0.002	0.01	0.806
805	0.509	0.544	0.99	0.913
806	0.201	0.739	0.405	0.696
807	0.825	0.834	0.139	0.486
808	0.257	0.355	0.234	0.231
809	0.56	0.188	0.662	0.797
810	0.397	0.917	0.488	0.407
811	0.475	0.916	0.267	0.465
812	0.394	0.666	0.568	0.8
813	0.009	0.624	0.196	0.148
814	0.932	0.405	0.465	0.166
815	0.423	0.726	0.824	0.085
816	0.311	0.482	0.44	0.799
817	0.163	0.274	0.806	0.431
818	0.635	0.825	0.406	0.203
819	0.768	0.212	0.249	0.964
820	0.359	0.896	0.764	0.824
821	0.4	0.247	0.788	0.225
822	0.311	0.535	0.815	0.751
823	0.705	0.914	0.608	0.51
824	0.348	0.145	0.17	0.754
825	0.794	0.522	0.56	0.043
826	0.92	0.402	0.382	0.684
827	0.444	0.085	0.474	0.232
828	0.806	0.543	0.844	0.621
829	0.179	0.326	0.208	0.787
830	0.553	0.135	0.981	0.723
831	0.329	0.517	0.412	0.889
832	0.899	0.809	0.962	0.281
833	0.189	0.725	0.577	0.662
834	0.887	0.469	0.501	0.731
835	0.795	0.91	0.416	0.003
836	0.252	0.556	0.832	0.234
837	0.722	0.563	0.795	0.134
838	0.356	0.032	0.261	0.318
839	0.754	0.506	0.039	0.331
840	0.997	0.218	0.638	0.497
841	0.728	0.292	0.859	0.143
842	0.556	0.396	0.851	0.388
843	0.129	0.11	0.192	0.924
844	0.645	0.28	0.276	0.906
845	0.59	0.66	0.104	0.629
846	0.273	0.625	0.209	0.911
847	0.158	0.638	0.415	0.017
848	0.71	0.573	0.177	0.56
849	0.807	0.69	0.07	0.999
850	0.314	0.644	0.894	0.59
851	0.492	0.18	0.209	0.596
852	0.2	0.869	0.433	0.409
853	0.556	0.567	0.418	0.971
854	0.2	0.681	0.156	0.377
855	0.117	0.184	0.931	0.187
856	0.545	0.501	0.826	0.439
857	0.375	0.931	0.27	0.584
858	0.078	0.784	0.397	0.512
859	0.177	0.068	0.76	0.595
860	0.344	0.795	0.719	0.5
861	0.961	0.617	0.355	0.891
862	0.538	0.436	0.304	0.364
863	0.395	0.739	0.806	0.665
864	0.333	0.743	0.107	0.73
865	0.3	0.907	0.323	0.059
866	0.362	0.403	0.296	0.082
867	0.468	0.042	0.52	0.823
868	0.323	0.361	0.37	0.628
869	0.245	0.022	0.463	0.051
870	0.786	0.385	0.431	0.893
871	0.686	0.193	0.022	0.01
872	0.523	0.372	0.655	0.819
873	0.558	0.287	0.496	0.078
874	0.429	0.401	0.471	0.799
875	0.195	0.044	0.051	0.659
876	0.739	0.445	0.48	0.17
877	0.594	0.856	0.531	0.616
878	0.784	0.139	0.237	0.439
879	0.691	0.997	0.246	0.187
880	0.356	0.616	0.477	0.827
881	0.506	0.023	0.459	0.557
882	0.555	0.296	0.126	0.034
883	0.464	0.629	0.322	0.996
884	0.187	0.779	0.384	0.424
885	0.342	0.115	0.216	0.588
886	0.291	0.944	0.918	0.768
887	0.334	0.274	0.794	0.793
888	0.475	0.348	0.128	0.601
889	0.594	0.066	0.011	0.915
890	0.255	0.103	0.84	0.639
891	0.059	0.981	0.643	0.274
892	0.945	0.565	0.513	0.863
893	0.284	0.197	0.608	0.078
894	0.439	0.553	0.338	0.567
895	0.72	0.161	0.22	0.731
896	0.281	0.986	0.179	0.122
897	0.706	0.18	0.606	0.349
898	0.175	0.293	0.019	0.688
899	0.353	0.972	0.354	0.961
900	0.344	0.4	0.603	0.682
901	0.757	0.402	0.128	0.977
902	0.205	0.258	0.119	0.384
903	0.745	0.09	0.56	0.35
904	0.015	0.525	0.732	0.034
905	0.889	0.387	0.185	0.243
906	0.235	0.587	0.748	0.837
907	0.715	0.594	0.671	0.843
908	0.804	0.048	0.83	0.924
909	0.21	0.668	0.523	0.77
910	0.962	0.785	0.544	0.694
911	0.757	0.583	0.206	0.942
912	0.553	0.176	0.413	0.301
913	0.681	0.016	0.608	0.352
914	0.18	0.156	0.908	0.009
915	0.34	0.219	0.748	0.863
916	0.767	0.825	0.774	0.311
917	0.593	0.068	0.102	0.799
918	0.928	0.353	0.186	0.341
919	0.2	0.022	0.67	0.808
920	0.529	0.987	0.531	0.437
921	0.611	0.777	0.216	0.359
922	0.206	0.127	0.465	0.98
923	0.983	0.573	0.506	0.085
924	0.516	0.014	0.725	0.702
925	0.379	0.901	0.377	0.049
926	0.751	0.578	0.696	0.282
927	0.693	0.893	0.792	0.909
928	0.432	0.115	0.379	0.896
929	0.816	0.88	0.668	0.322
930	0.041	0.838	0.979	0.766
931	0.333	0.145	0.44	0.71
932	0.149	0.461	0.771	0.845
933	0.786	0.538	0.635	0.578
934	0.887	0.01	0.561	0.266
935	0.656	0.082	0.786	0.324
936	0.751	0.365	0.242	0.729
937	0.781	0.063	0.276	0.221
938	0.47	0.371	0.233	0.241
939	0.975	0.027	0.754	0.61
940	0.201	0.497	0.615	0.762
941	0.521	0.418	0.845	0.307
942	0.25	0.057	0.108	0.491
943	0.239	0.273	0.849	0.515
944	0.622	0.984	0.865	0.855
945	0.08	0.83	0.252	0.834
946	0.858	0.035	0.937	0.473
947	0.7	0.994	0.215	0.546
948	0.958	0.795	0.358	0.065
949	0.145	0.304	0.559	0.994
950	0.053	0.616	0.803	0.918
951	0.028	0.998	0.3	0.28
952	0.74	0.138	0.867	0.678
953	0.663	0.378	0.604	0.878
954	0.904	0.836	0.719	0.262
955	0.006	0.407	0.205	0.565
956	0.024	0.619	0.017	0.826
957	0.487	0.854	0.535	0.787
958	0.367	0.528	0.272	0.234
959	0.882	0.898	0.584	0.486
960	0.508	0.391	0.612	0.227
961	0.513	0.233	0.06	0.718
962	0.461	0.742	0.417	0.477
963	0.954	0.964	0.422	0.489
964	0.556	0.856	0.279	0.828
965	0.484	0.71	0.988	0.068
966	0.764	0.576	0.588	0.376
967	0.241	0.889	0.036	0.301
968	0.834	0.761	0.349	0.251
969	0.917	0.204	0.203	0.339
970	0.954	0.895	0.549	0.233
971	0.639	0.717	0.433	0.627
972	0.629	0.39	0.361	0.217
973	0.164	0.457	0.654	0.199
974	0.261	0.033	0.519	0.61
975	0.758	0.527	0.488	0.961
976	0.181	0.915	0.76	0.73
977	0.482	0.369	0.865	0.915
978	0.65	0.544	0.386	0.011
979	0.152	0.175	0.218	0.806
980	0.976	0.067	0.407	0.495
981	0.691	0.253	0.204	0.179
982	0.07	0.36	0.129	0.83
983	0.276	0.312	0.46	0.141
984	0.455	0.791	0.771	0.841
985	0.532	0.993	0.977	0.75
986	0.351	0.726	0.866	0.758
987	0.544	0.449	0.475	0.748
988	0.689	0.818	0.988	0.817
989	0.079	0.094	0.959	0.538
990	0.186	0.993	0.026	0.957
991	0.829	0.489	0.828	0.806
992	0.627	0.157	0.964	0.493
993	0.186	0.037	0.364	0.66
994	0.992	0.349	0.603	0.98
995	0.25	0.059	0.259	0.21
996	0.494	0.396	0.591	0.52
997	0.425	0.349	0.842	0.253
998	0.081	0.879	0.312	0.045
999	0.228	0.231	0.409	0.592
1000	0.195	0.584	0.24	0.798
1001	0.405	0.048	0.624	0.665
1002	0.221	0.159	0.654	0.811
1003	0.008	0.237	0.028	0.85
1004	0.183	0.931	0.369	0.495
1005	0.741	0.723	0.207	0.151
1006	0.098	0.345	0.899	0.338
1007	0.464	0.743	0.191	0.088
1008	0.449	0.309	0.567	0.103
1009	0.245	0.111	0.356	0.273
1010	0.846	0.456	0.892	0.215
1011	0.869	0.956	0.673	0.076
1012	0.988	0.175	0.452	0.887
1013	0.595	0.351	0.256	0.786
1014	0.664	0.235	0.747	0.23
1015	0.867	0.476	0.449	0.224
1016	0.41	0.07	0.204	0.303
1017	0.155	0.172	0.241	0.828
1018	0.348	0.816	0.423	0.8
1019	0.936	0.395	0.054	0.192
1020	0.493	0.855	0.417	0.24
1021	0.755	0.107	0.561	0.205
1022	0.31	0.615	0.4	0.514
1023	0.685	0.669	0.09	0.925
1024	0.338	0.273	0.314	0.761
1025	0.017	0.697	0.469	0.071
1026	0.65	0.564	0.743	0.067
1027	0.829	0.823	0.911	0.39
1028	0.242	0.699	0.642	0.642
1029	0.56	0.327	0.882	0.65
1030	0.38	0.988	0.525	0.694
1031	0.598	0.711	0.445	0.067
1032	0.334	0.717	0.345	0.077
1033	0.149	0.906	0.607	0.06
1034	0.635	0.302	0.995	0.277
1035	0.208	0.837	0.271	0.09
1036	0.523	0.47	0.475	0.048
1037	0.223	0.646	0.874	0.669
1038	0.656	0.002	0.43	0.001
1039	0.215	0.151	0.985	0.822
1040	0.281	0.456	0.513	0.275
1041	0.457	0.483	0.57	0.729
1042	0.057	0.252	0.043	0.532
1043	0.207	0.756	0.947	0.082
1044	0.66	0.738	0.427	0.09
1045	0.506	0.304	0.89	0.492
1046	0.101	0.772	0.582	0.614
1047	0.316	0.071	0.53	0.886
1048	0.103	0.944	0.051	0.147
1049	0.351	0.354	0.231	0.298
1050	0.656	0.958	0.173	0.083
1051	0.912	0.589	0.352	0.802
1052	0.478	0.902	0.853	0.06
1053	0.9	0.376	0.587	0.43
1054	0.386	0.533	0.206	0.438
1055	0.681	0.789	0.033	0.913
1056	0.469	0.569	0.045	0.642
1057	0.092	0.554	0.24	0.443
1058	0.321	0.921	0.258	0.173
1059	0.774	0.073	0.357	0.361
1060	0.619	0.747	0.036	0.824
1061	0.716	0.506	0.974	0.749
1062	0.062	0.218	0.987	0.106
1063	0.639	0.198	0.414	0.879
1064	0.77	0.2	0.563	0.029
1065	0.544	0.803	0.446	0.901
1066	0.95	0.519	0.911	0.986
1067	0.097	0.702	0.85	0.071
1068	0.268	0.133	0.67	0.256
1069	0.53	0.894	0.437	0.944
1070	0.079	0.715	0.972	0.641
1071	0.345	0.185	0.546	0.792
1072	0.71	0.741	0.605	0.621
1073	0.949	0.718	0.429	0.799
1074	0.881	0.067	0.922	0.55
1075	0.16	0.08	0.217	0.597
1076	0.99	0.676	0.74	0.963
1077	0.483	0.308	0.502	0.03
1078	0.588	0.74	0.841	0.194
1079	0.568	0.143	0.079	0.998
1080	0.868	0.878	0.01	0.79
1081	0.333	0.95	0.509	0.55
1082	0.534	0.54	0.223	0.273
1083	0.54	0.757	0.81	0.043
1084	0.91	0.631	0.526	0.751
1085	0.887	0.319	0.968	0.966
1086	0.911	0.835	0.195	0.92
1087	0.623	0.253	0.574	0.132
1088	0.122	0.666	0.342	0.345
1089	0.845	0.885	0.696	0.655
1090	0.482	0.565	0.559	0.008
1091	0.384	0.895	0.635	0.353
1092	0.952	0.263	0.696	0.147
1093	0.32	0.771	0.436	0.895
1094	0.239	0.016	0.569	0.581
1095	0.508	0.426	0.246	0.204
1096	0.174	0.686	0.645	0.733
1097	0.961	0.117	0.589	0.596
1098	0.451	0.548	0.732	0.147
1099	0.916	0.467	0.466	0.352
1100	0.369	0.591	0.378	0.938
1101	0.739	0.446	0.598	0.985
1102	0.678	0.159	0.336	0.324
1103	0.03	0.284	0.008	0.619
1104	0.477	0.07	0.429	0.21
1105	0.124	0.126	0.683	0.591
1106	0.045	0.96	0.069	0.423
1107	0.242	0.162	0.344	0.84
1108	0.994	0.518	0.306	0.33
1109	0.197	0.36	0.126	0.205
1110	0.007	0.683	0.049	0.436
1111	0.265	0.56	0.019	0.949
1112	0.497	0.994	0.11	0.566
1113	0.008	0.808	0.579	0.352
1114	0.726	0.345	0.165	0.032
1115	0.007	0.23	0.035	0.133
1116	0.014	0.139	0.118	0.063
1117	0.011	0.329	0.135	0.03
1118	0.286	0.527	0.271	0.396
1119	0.688	0.404	0.9	0.267
1120	0.547	0.994	0.102	0.713
1121	0.777	0.719	0.256	0.812
1122	0.691	0.826	0.992	0.809
1123	0.567	0.82	0.219	0.702
1124	0.496	0.988	0.376	0.767
1125	0.469	0.456	0.788	0.369
1126	0.544	0.917	0.717	0.646
1127	0.743	0.423	0.349	0.999
1128	0.201	0.69	0.061	0.192
1129	0.951	0.759	0.319	0.169
1130	0.169	0.665	0.448	0.545
1131	0.832	0.014	0.888	0.621
1132	0.611	0.165	0.299	0.328
1133	0.929	0.071	0.234	0.277
1134	0.468	0.478	0.76	0.529
1135	0.259	0.48	0.429	0.578
1136	0.889	0.746	0.315	0.338
1137	0.747	0.17	0.305	0.636
1138	0.688	0.247	0.956	0.987
1139	0.767	0.916	0.646	0.001
1140	0.716	0.469	0.671	0.476
1141	0.341	0.735	0.478	0.77
1142	0.127	0.659	0.059	0.442
1143	0.35	0.19	0.167	0.655
1144	0.958	0.343	0.072	0.914
1145	0.648	0.681	0.247	0.294
1146	0.44	0.01	0.15	0.111
1147	0.148	0.451	0.221	0.627
1148	0.534	0.754	0.88	0.593
1149	0.877	0.943	0.386	0.044
1150	0.211	0.002	0.941	0.283
1151	0.272	0.931	0.597	0.519
1152	0.278	0.958	0.235	0.428
1153	0.721	0.577	0.52	0.942
1154	0.741	0.476	0.957	0.622
1155	0.154	0.499	0.011	0.539
1156	0.609	0.75	0.545	0.551
1157	0.461	0.823	0.964	0.057
1158	0.189	0.335	0.3	0.424
1159	0.369	0.145	0.34	0.889
1160	0.544	0.63	0.563	0.501
1161	0.631	0.655	0.751	0.642
1162	0.293	0.251	0.945	0.838
1163	0.978	0.299	0.624	0.943
1164	0.966	0.132	0.691	0.265
1165	0.455	0.634	0.701	0.796
1166	0.787	0.339	0.153	0.35
1167	0.405	0.981	0.496	0.156
1168	0.69	0.449	0.874	0.635
1169	0.676	0.613	0.586	0.3
1170	0.943	0.266	0.688	0.634
1171	0.244	0.089	0.165	0.944
1172	0.687	0.732	0.224	0.84
1173	0.065	0.246	0.062	0.561
1174	0.685	0.251	0.851	0.559
1175	0.138	0.235	0.499	0.725
1176	0.055	0.667	0.801	0.744
1177	0.332	0.987	0.39	0.497
1178	0.275	0.185	0.664	0.499
1179	0.745	0.564	0.271	0.808
1180	0.672	0.493	0.375	0.523
1181	0.261	0.661	0.287	0.76
1182	0.822	0.815	0.053	0.623
1183	0.354	0.956	0.546	0.744
1184	0.478	0.019	0.637	0.142
1185	0.662	0.887	0.082	0.933
1186	0.206	0.605	0.187	0.581
1187	0.239	0.842	0.789	0.526
1188	0.174	0.347	0.417	0.227
1189	0.976	0.581	0.926	0.523
1190	0.379	0.001	0.345	0.016
1191	0.863	0.679	0.03	0.944
1192	0.725	0.15	0.217	0.913
1193	0.344	0.152	0.574	0.133
1194	0.176	0.307	0.025	0.593
1195	0.995	0.569	0.115	0.921
1196	0.44	0.3	0.093	0.785
1197	0.236	0.648	0.996	0.266
1198	0.607	0.991	0.743	0.824
1199	0.474	0.169	0.055	0.048
1200	0.733	0.223	0.609	0.757
1201	0.143	0.753	0.385	0.258
1202	0.477	0.698	0.975	0.57
1203	0.291	0.806	0.131	0.287
1204	0.723	0.895	0.063	0.466
1205	0.967	0.94	0.887	0.022
1206	0.189	0.755	0.211	0.798
1207	0.027	0.941	0.265	0.413
1208	0.939	0.89	0.897	0.913
1209	0.38	0.205	0.265	0.511
1210	0.336	0.235	0.386	0.399
1211	0.105	0.366	0.641	0.992
1212	0.628	0.181	0.143	0.84
1213	0.655	0.867	0.919	0.919
1214	0.118	0.858	0.169	0.015
1215	0.628	0.395	0.976	0.893
1216	0.468	0.23	0.141	0.854
1217	0.842	0.959	0.995	0.482
1218	0.383	0.111	0.132	0.526
1219	0.111	0.18	0.817	0.031
1220	0.097	0.149	0.958	0.266
1221	0.729	0.894	0.559	0.705
1222	0.465	0.172	0.018	0.607
1223	0.647	0.448	0.985	0.642
1224	0.936	0.025	0.042	0.068
1225	0.992	0.179	0.731	0.809
1226	0.83	0.906	0.359	0.788
1227	0.523	0.516	0.066	0.082
1228	0.854	0.547	0.393	0.871
1229	0.419	0.518	0.602	0.403
1230	0.533	0.339	0.185	0.574
1231	0.735	0.566	0.586	0.466
1232	0.797	0.296	0.281	0.156
1233	0.453	0.679	0.599	0.519
1234	0.82	0.373	0.307	0.213
1235	0.461	0.632	0.762	0.063
1236	0.922	0.596	0.374	0.107
1237	0.781	0.842	0.736	0.367
1238	0.112	0.164	0.604	0.393
1239	0.687	0.846	0.999	0.286
1240	0.759	0.106	0.738	0.066
1241	0.982	0.527	0.951	0.744
1242	0.986	0.667	0.186	0.36
1243	0.356	0.141	0.617	0.092
1244	0.925	0.204	0.673	0.528
1245	0.993	0.215	0.443	0.992
1246	0.808	0.751	0.608	0.545
1247	0.927	0.527	0.344	0.878
1248	0.934	0.865	0.939	0.12
1249	0.713	0.476	0.366	0.33
1250	0.875	0.254	0.771	0.548
1251	0.368	0.541	0.997	0.81
1252	0.498	0.618	0.283	0.106
1253	0.1	0.033	0.691	0.444
1254	0.963	0.378	0.776	0.901
1255	0.001	0.614	0.973	0.367
1256	0.54	0.242	0.198	0.312
1257	0.981	0.679	0.33	0.978
1258	0.862	0.476	0.107	0.145
1259	0.271	0.245	0.615	0.961
1260	0.527	0.924	0.066	0.303
1261	0.563	0.303	0.44	0.536
1262	0.384	0.077	0.912	0.582
1263	0.701	0.563	0.067	0.031
1264	0.557	0.893	0.017	0.664
1265	0.599	0.935	0.283	0.214
1266	0.971	0.741	0.821	0.037
1267	0.646	0.6	0.347	0.086
1268	0.017	0.471	0.213	0.929
1269	0.601	0.63	0.616	0.669
1270	0.157	0.226	0.554	0.173
1271	0.592	0.772	0.825	0.875
1272	0.722	0.846	0.728	0.543
1273	0.771	0.189	0.483	0.118
1274	0.62	0.136	0.746	0.833
1275	0.799	0.434	0.696	0.415
1276	0.357	0.572	0.328	0.911
1277	0.219	0.503	0.517	0.044
1278	0.504	0.766	0.223	0.232
1279	0.106	0.003	0.498	0.589
1280	0.773	0.209	0.257	0.52
1281	0.323	0.319	0.476	0.018
1282	0.579	0.375	0.306	0.907
1283	0.051	0.126	0.788	0.568
1284	0.166	0.072	0.936	0.389
1285	0.244	0.495	0.307	0.742
1286	0.428	0.516	0.294	0.686
1287	0.336	0.008	0.354	0.812
1288	0.088	0.39	0.401	0.394
1289	0.687	0.445	0.424	0.475
1290	0.594	0.641	0.085	0.529
1291	0.389	0.774	0.526	0.695
1292	0.61	0.124	0.032	0.904
1293	0.067	0.24	0.818	0.422
1294	0.845	0.51	0.441	0.246
1295	0.739	0.933	0.348	0.163
1296	0.361	0.756	0.049	0.446
1297	0.079	0.834	0.059	0.605
1298	0.575	0.215	0.653	0.607
1299	0.463	0.674	0.359	0.281
1300	0.41	0.126	0.606	0.851
1301	0.51	0.591	0.304	0.858
1302	0.712	0.219	0.51	0.761
1303	0.796	0.841	0.498	0.855
1304	0.028	0.431	0.661	0.681
1305	0.781	0.144	0.712	0.14
1306	0.808	0.55	0.551	0.414
1307	0.923	0.924	0.992	0.227
1308	0.745	0.939	1.000	0.255
1309	0.664	0.051	0.541	0.162
1310	0.987	0.19	0.336	0.649
1311	0.374	0.43	0.015	0.086
1312	0.441	0.895	0.119	0.992
1313	0.521	0.914	0.232	0.513
1314	0.013	0.258	0.08	0.013
1315	0.781	0.677	0.564	0.322
1316	0.47	0.309	0.03	0.806
1317	0.901	0.181	0.388	0.916
1318	0.958	0.357	0.161	0.077
1319	0.47	0.598	0.263	0.702
1320	0.404	0.715	0.369	0.484
1321	0.882	0.265	0.406	0.446
1322	0.246	0.916	0.896	0.275
1323	0.855	0.176	0.903	0.243
1324	0.169	0.201	0.45	0.331
1325	0.798	0.801	0.876	0.061
1326	0.987	0.465	0.218	0.355
1327	0.947	0.237	0.214	0.352
1328	0.801	0.598	0.598	0.697
1329	0.32	0.551	0.05	0.223
1330	0.142	0.392	0.995	0.592
1331	0.273	0.39	0.524	0.149
1332	0.027	0.135	0.916	0.244
1333	0.865	0.191	0.727	0.078
1334	0.41	0.879	0.142	0.008
1335	0.015	0.328	0.127	0.065
1336	0.922	0.207	0.943	0.916
1337	0.666	0.189	0.188	0.19
1338	0.639	0.217	0.474	0.555
1339	0.964	0.42	0.652	0.691
1340	0.195	0.101	0.377	0.337
1341	0.953	0.352	0.437	0.08
1342	0.988	0.002	0.623	0.931
1343	0.422	0.597	0.108	0.611
1344	0.446	0.25	0.004	0.92
1345	0.465	0.884	0.225	0.117
1346	0.723	0.312	0.677	0.101
1347	0.786	0.054	0.001	0.223
1348	0.418	0.211	0.136	0.042
1349	0.054	0.464	0.74	0.162
1350	0.528	0.608	0.324	0.532
1351	0.129	0.996	0.412	0.354
1352	0.987	0.077	0.426	0.664
1353	0.075	0.45	0.232	0.077
1354	0.366	0.495	0.885	0.502
1355	0.027	0.556	0	0.768
1356	0.074	0.295	0.326	0.398
1357	0.853	0.528	0.823	0.265
1358	0.937	0.253	0.959	0.363
1359	0.137	0.438	0.367	0.369
1360	0.041	0.735	0.01	0.926
1361	0.546	0.953	0.793	0.546
1362	0.511	0.621	0.016	0.837
1363	0.843	0.69	0.547	0.666
1364	0.428	0.603	0.208	0.387
1365	0.125	0.525	0.403	0.493
1366	0.918	0.533	0.629	0.928
1367	0.867	0.474	0.412	0.66
1368	0.133	0.171	0.641	0.149
1369	0.66	0.991	0.697	0.206
1370	0.652	0.635	0.26	0.861
1371	0.225	0.986	0.547	0.628
1372	0.441	0.546	0.012	0.071
1373	0.471	0.937	0.948	0.883
1374	0.968	0.016	0.767	0.609
1375	0.775	0.269	0.156	0.472
1376	0.813	0.124	0.11	0.073
1377	0.132	0.298	0.97	0.679
1378	0.449	0.12	0.473	0.461
1379	0.947	0.932	0.128	0.895
1380	0.725	0.863	0.832	0.493
1381	0.997	0.267	0.741	0.153
1382	0.216	0.966	0.863	0.326
1383	0.847	0.459	0.338	0.817
1384	0.264	0.266	0.258	0.738
1385	0.449	0.685	0.66	0.577
1386	0.476	0.302	0.443	0.307
1387	0.915	0.304	0.062	0.656
1388	0.801	0.873	0.422	0.663
1389	0.462	0.51	0.658	0.8
1390	0.796	0.064	0.594	0.054
1391	0.322	0.503	0.486	0.982
1392	0.066	0.457	0.383	0.509
1393	0.178	0.424	0.068	0.24
1394	0.525	0.04	0.953	0.947
1395	0.152	0.409	0.214	0.81
1396	0.542	0.605	0.273	0.136
1397	0.074	0.458	0.162	0.56
1398	0.242	0.626	0.897	0.625
1399	0.661	0.803	0.559	0.73
1400	0.639	0.254	0.083	0.591
; 

param y_train :=
1	-1
2	1
3	-1
4	-1
5	-1
6	1
7	1
8	1
9	-1
10	-1
11	1
12	-1
13	1
14	1
15	-1
16	1
17	-1
18	-1
19	1
20	1
21	1
22	1
23	-1
24	1
25	1
26	-1
27	-1
28	-1
29	1
30	1
31	-1
32	-1
33	1
34	-1
35	-1
36	-1
37	1
38	1
39	1
40	-1
41	1
42	-1
43	-1
44	1
45	1
46	1
47	-1
48	-1
49	-1
50	1
51	1
52	1
53	-1
54	-1
55	1
56	-1
57	-1
58	-1
59	-1
60	1
61	-1
62	1
63	1
64	1
65	1
66	1
67	-1
68	-1
69	1
70	1
71	1
72	-1
73	-1
74	1
75	1
76	-1
77	-1
78	1
79	1
80	1
81	-1
82	1
83	-1
84	-1
85	-1
86	1
87	-1
88	1
89	1
90	-1
91	1
92	-1
93	-1
94	-1
95	-1
96	1
97	-1
98	-1
99	-1
100	1
101	1
102	-1
103	1
104	-1
105	-1
106	-1
107	1
108	-1
109	1
110	1
111	-1
112	-1
113	1
114	-1
115	1
116	1
117	1
118	1
119	-1
120	1
121	-1
122	-1
123	-1
124	-1
125	-1
126	1
127	1
128	-1
129	-1
130	1
131	-1
132	-1
133	-1
134	-1
135	-1
136	1
137	-1
138	-1
139	-1
140	1
141	-1
142	-1
143	1
144	-1
145	1
146	-1
147	-1
148	-1
149	1
150	-1
151	-1
152	-1
153	-1
154	1
155	1
156	-1
157	-1
158	-1
159	1
160	1
161	1
162	-1
163	-1
164	1
165	1
166	1
167	1
168	1
169	1
170	1
171	1
172	1
173	1
174	-1
175	1
176	-1
177	-1
178	1
179	-1
180	1
181	1
182	-1
183	-1
184	-1
185	-1
186	1
187	1
188	1
189	1
190	-1
191	1
192	1
193	1
194	-1
195	-1
196	1
197	-1
198	-1
199	1
200	-1
201	1
202	1
203	-1
204	-1
205	-1
206	-1
207	-1
208	-1
209	-1
210	-1
211	1
212	-1
213	-1
214	-1
215	-1
216	-1
217	-1
218	-1
219	-1
220	-1
221	1
222	-1
223	1
224	1
225	1
226	1
227	1
228	1
229	-1
230	-1
231	1
232	-1
233	-1
234	1
235	-1
236	1
237	1
238	-1
239	1
240	1
241	1
242	1
243	1
244	1
245	-1
246	1
247	1
248	-1
249	-1
250	1
251	-1
252	1
253	-1
254	-1
255	1
256	-1
257	1
258	1
259	1
260	1
261	-1
262	-1
263	-1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	1
272	-1
273	1
274	1
275	-1
276	1
277	1
278	-1
279	1
280	-1
281	1
282	1
283	-1
284	-1
285	-1
286	-1
287	-1
288	-1
289	-1
290	1
291	1
292	1
293	-1
294	1
295	-1
296	1
297	-1
298	1
299	-1
300	1
301	1
302	1
303	-1
304	-1
305	-1
306	1
307	-1
308	-1
309	-1
310	1
311	-1
312	-1
313	1
314	-1
315	-1
316	1
317	1
318	-1
319	1
320	-1
321	1
322	1
323	-1
324	1
325	-1
326	1
327	1
328	1
329	-1
330	1
331	1
332	-1
333	1
334	-1
335	-1
336	1
337	1
338	-1
339	-1
340	1
341	1
342	1
343	-1
344	-1
345	-1
346	1
347	-1
348	1
349	-1
350	1
351	1
352	-1
353	1
354	-1
355	-1
356	-1
357	1
358	1
359	1
360	1
361	1
362	-1
363	-1
364	1
365	1
366	-1
367	1
368	1
369	1
370	1
371	-1
372	1
373	1
374	1
375	1
376	1
377	1
378	-1
379	1
380	-1
381	1
382	-1
383	1
384	-1
385	-1
386	-1
387	1
388	1
389	1
390	-1
391	1
392	1
393	-1
394	-1
395	1
396	1
397	1
398	-1
399	-1
400	1
401	1
402	-1
403	-1
404	1
405	1
406	1
407	-1
408	1
409	-1
410	1
411	-1
412	-1
413	1
414	-1
415	-1
416	-1
417	-1
418	1
419	1
420	-1
421	1
422	-1
423	1
424	1
425	-1
426	-1
427	1
428	1
429	-1
430	-1
431	-1
432	-1
433	1
434	-1
435	1
436	1
437	1
438	-1
439	1
440	-1
441	-1
442	-1
443	1
444	-1
445	1
446	1
447	1
448	1
449	-1
450	-1
451	-1
452	1
453	-1
454	1
455	-1
456	1
457	-1
458	1
459	1
460	-1
461	1
462	1
463	1
464	-1
465	1
466	-1
467	1
468	-1
469	-1
470	1
471	-1
472	-1
473	1
474	1
475	-1
476	1
477	-1
478	-1
479	1
480	1
481	1
482	-1
483	-1
484	-1
485	-1
486	1
487	1
488	-1
489	1
490	-1
491	1
492	-1
493	-1
494	1
495	1
496	-1
497	-1
498	-1
499	-1
500	1
501	1
502	1
503	1
504	1
505	-1
506	1
507	1
508	1
509	1
510	-1
511	1
512	1
513	1
